sku,selling_price,num_sales,revenue
5a008f40c57611feda53dbd9935e7189,307,28,9206
5a008f40c57611feda53dbd9935e7189,308,42,14257
5a008f40c57611feda53dbd9935e7189,309,21,7185
5a008f40c57611feda53dbd9935e7189,310,44,14764
5a008f40c57611feda53dbd9935e7189,311,23,8053
5a008f40c57611feda53dbd9935e7189,312,39,12953
5a008f40c57611feda53dbd9935e7189,313,33,11325
5a008f40c57611feda53dbd9935e7189,314,34,11703
5a008f40c57611feda53dbd9935e7189,315,12,4174
5a008f40c57611feda53dbd9935e7189,316,71,23494
5a008f40c57611feda53dbd9935e7189,317,4,1304
5a008f40c57611feda53dbd9935e7189,318,36,12731
5a008f40c57611feda53dbd9935e7189,319,35,12020
5a008f40c57611feda53dbd9935e7189,320,22,7674
5a008f40c57611feda53dbd9935e7189,321,12,4607
5a008f40c57611feda53dbd9935e7189,322,54,18375
5a008f40c57611feda53dbd9935e7189,323,21,7454
5a008f40c57611feda53dbd9935e7189,324,34,11817
5a008f40c57611feda53dbd9935e7189,325,13,4669
5a008f40c57611feda53dbd9935e7189,326,20,6950
5a008f40c57611feda53dbd9935e7189,327,10,3526
5a008f40c57611feda53dbd9935e7189,328,4,1354
5a008f40c57611feda53dbd9935e7189,329,30,10585
5a008f40c57611feda53dbd9935e7189,330,11,3652
5a008f40c57611feda53dbd9935e7189,331,14,5117
5a008f40c57611feda53dbd9935e7189,332,3,1310
5a008f40c57611feda53dbd9935e7189,333,24,8723
5a008f40c57611feda53dbd9935e7189,334,45,16996
5a008f40c57611feda53dbd9935e7189,335,19,6898
5a008f40c57611feda53dbd9935e7189,336,30,10886
5a008f40c57611feda53dbd9935e7189,337,32,11901
5a008f40c57611feda53dbd9935e7189,338,23,8471
5a008f40c57611feda53dbd9935e7189,339,26,9610
5a008f40c57611feda53dbd9935e7189,340,15,5707
5a008f40c57611feda53dbd9935e7189,342,21,8086
5a008f40c57611feda53dbd9935e7189,343,8,2848
5a008f40c57611feda53dbd9935e7189,344,46,17408
5a008f40c57611feda53dbd9935e7189,345,27,10156
5a008f40c57611feda53dbd9935e7189,346,11,4385
5a008f40c57611feda53dbd9935e7189,347,27,10149
5a008f40c57611feda53dbd9935e7189,348,21,8380
5a008f40c57611feda53dbd9935e7189,350,34,12667
5a008f40c57611feda53dbd9935e7189,351,56,20507
5a008f40c57611feda53dbd9935e7189,352,24,8924
5a008f40c57611feda53dbd9935e7189,353,47,18065
5a008f40c57611feda53dbd9935e7189,354,12,4610
5a008f40c57611feda53dbd9935e7189,355,11,4283
5a008f40c57611feda53dbd9935e7189,356,31,12377
5a008f40c57611feda53dbd9935e7189,357,31,11808
5a008f40c57611feda53dbd9935e7189,358,20,7293
5a008f40c57611feda53dbd9935e7189,359,12,4586
5a008f40c57611feda53dbd9935e7189,360,34,12845
5a008f40c57611feda53dbd9935e7189,361,18,6650
5a008f40c57611feda53dbd9935e7189,362,8,3134
5a008f40c57611feda53dbd9935e7189,363,43,16418
5a008f40c57611feda53dbd9935e7189,364,21,8180
5a008f40c57611feda53dbd9935e7189,365,22,8543
5a008f40c57611feda53dbd9935e7189,366,16,6221
5a008f40c57611feda53dbd9935e7189,367,12,5004
5a008f40c57611feda53dbd9935e7189,369,6,2490
5a008f40c57611feda53dbd9935e7189,370,29,11458
5a008f40c57611feda53dbd9935e7189,371,6,2588
5a008f40c57611feda53dbd9935e7189,372,27,10758
5a008f40c57611feda53dbd9935e7189,373,47,19206
5a008f40c57611feda53dbd9935e7189,374,22,9070
5a008f40c57611feda53dbd9935e7189,375,16,6537
5a008f40c57611feda53dbd9935e7189,376,39,16052
5a008f40c57611feda53dbd9935e7189,377,10,4394
5a008f40c57611feda53dbd9935e7189,378,36,14746
5a008f40c57611feda53dbd9935e7189,379,25,10146
5a008f40c57611feda53dbd9935e7189,380,27,10864
5a008f40c57611feda53dbd9935e7189,381,29,11342
5a008f40c57611feda53dbd9935e7189,382,14,5611
5a008f40c57611feda53dbd9935e7189,383,26,10575
5a008f40c57611feda53dbd9935e7189,384,27,11208
5a008f40c57611feda53dbd9935e7189,385,23,9514
5a008f40c57611feda53dbd9935e7189,386,11,4529
5a008f40c57611feda53dbd9935e7189,387,8,3190
5a008f40c57611feda53dbd9935e7189,390,17,7126
5a008f40c57611feda53dbd9935e7189,391,7,2791
5a008f40c57611feda53dbd9935e7189,392,14,5989
5a008f40c57611feda53dbd9935e7189,393,19,8334
5a008f40c57611feda53dbd9935e7189,394,5,2094
5a008f40c57611feda53dbd9935e7189,395,4,1712
5a008f40c57611feda53dbd9935e7189,396,26,11260
5a008f40c57611feda53dbd9935e7189,397,16,6702
5a008f40c57611feda53dbd9935e7189,398,14,6252
5a008f40c57611feda53dbd9935e7189,399,37,15386
5a008f40c57611feda53dbd9935e7189,400,8,3332
5a008f40c57611feda53dbd9935e7189,401,8,3324
5a008f40c57611feda53dbd9935e7189,403,14,6078
5a008f40c57611feda53dbd9935e7189,404,14,6163
5a008f40c57611feda53dbd9935e7189,405,24,10115
5a008f40c57611feda53dbd9935e7189,406,5,2364
5a008f40c57611feda53dbd9935e7189,407,8,3511
5a008f40c57611feda53dbd9935e7189,408,15,6438
5a008f40c57611feda53dbd9935e7189,409,6,2639
5a008f40c57611feda53dbd9935e7189,410,5,2108
5a008f40c57611feda53dbd9935e7189,412,15,6502
5a008f40c57611feda53dbd9935e7189,413,24,10558
5a008f40c57611feda53dbd9935e7189,414,22,10064
5a008f40c57611feda53dbd9935e7189,415,15,6504
5a008f40c57611feda53dbd9935e7189,416,5,2310
5a008f40c57611feda53dbd9935e7189,417,10,4360
5a008f40c57611feda53dbd9935e7189,418,56,24746
5a008f40c57611feda53dbd9935e7189,419,23,10187
5a008f40c57611feda53dbd9935e7189,420,7,3256
5a008f40c57611feda53dbd9935e7189,421,8,3945
5a008f40c57611feda53dbd9935e7189,422,8,3680
5a008f40c57611feda53dbd9935e7189,423,12,5279
5a008f40c57611feda53dbd9935e7189,424,23,9897
5a008f40c57611feda53dbd9935e7189,425,14,6167
5a008f40c57611feda53dbd9935e7189,426,13,5984
5a008f40c57611feda53dbd9935e7189,428,4,2044
5a008f40c57611feda53dbd9935e7189,429,9,4199
5a008f40c57611feda53dbd9935e7189,431,31,14018
5a008f40c57611feda53dbd9935e7189,434,8,3784
5a008f40c57611feda53dbd9935e7189,435,5,2235
5a008f40c57611feda53dbd9935e7189,436,20,9175
5a008f40c57611feda53dbd9935e7189,437,34,15680
5a008f40c57611feda53dbd9935e7189,439,14,6401
5a008f40c57611feda53dbd9935e7189,440,37,17532
5a008f40c57611feda53dbd9935e7189,443,11,5359
5a008f40c57611feda53dbd9935e7189,444,17,8257
5a008f40c57611feda53dbd9935e7189,445,17,8105
5a008f40c57611feda53dbd9935e7189,446,21,9498
5a008f40c57611feda53dbd9935e7189,447,11,5435
5a008f40c57611feda53dbd9935e7189,448,13,6399
5a008f40c57611feda53dbd9935e7189,450,17,7902
5a008f40c57611feda53dbd9935e7189,451,12,5849
5a008f40c57611feda53dbd9935e7189,453,24,11362
5a008f40c57611feda53dbd9935e7189,454,40,18628
5a008f40c57611feda53dbd9935e7189,455,25,11915
5a008f40c57611feda53dbd9935e7189,456,24,11622
5a008f40c57611feda53dbd9935e7189,457,18,8498
5a008f40c57611feda53dbd9935e7189,458,17,7905
5a008f40c57611feda53dbd9935e7189,459,8,3843
5a008f40c57611feda53dbd9935e7189,460,18,8760
5a008f40c57611feda53dbd9935e7189,463,16,7922
5a008f40c57611feda53dbd9935e7189,465,9,4621
5a008f40c57611feda53dbd9935e7189,466,7,3495
5a008f40c57611feda53dbd9935e7189,467,21,10281
5a008f40c57611feda53dbd9935e7189,468,9,4393
5a008f40c57611feda53dbd9935e7189,469,13,6359
5a008f40c57611feda53dbd9935e7189,471,17,8249
5a008f40c57611feda53dbd9935e7189,473,8,4076
5a008f40c57611feda53dbd9935e7189,474,12,6107
5a008f40c57611feda53dbd9935e7189,476,19,9500
5a008f40c57611feda53dbd9935e7189,479,10,5130
5a008f40c57611feda53dbd9935e7189,480,7,3585
5a008f40c57611feda53dbd9935e7189,481,22,11374
5a008f40c57611feda53dbd9935e7189,482,17,8797
5a008f40c57611feda53dbd9935e7189,483,10,4868
5a008f40c57611feda53dbd9935e7189,485,6,3376
5a008f40c57611feda53dbd9935e7189,487,19,9982
5a008f40c57611feda53dbd9935e7189,488,12,5974
5a008f40c57611feda53dbd9935e7189,490,6,3009
5a008f40c57611feda53dbd9935e7189,491,18,9676
5a008f40c57611feda53dbd9935e7189,492,18,9628
5a008f40c57611feda53dbd9935e7189,493,15,7890
5a008f40c57611feda53dbd9935e7189,497,25,13090
5a008f40c57611feda53dbd9935e7189,498,7,3854
5a008f40c57611feda53dbd9935e7189,499,11,5543
5a008f40c57611feda53dbd9935e7189,500,9,4554
5a008f40c57611feda53dbd9935e7189,501,15,7947
5a008f40c57611feda53dbd9935e7189,503,15,7796
5a008f40c57611feda53dbd9935e7189,504,8,4282
5a008f40c57611feda53dbd9935e7189,505,21,10757
5a008f40c57611feda53dbd9935e7189,510,8,4352
5a008f40c57611feda53dbd9935e7189,511,7,3738
5a008f40c57611feda53dbd9935e7189,513,7,3768
5a008f40c57611feda53dbd9935e7189,516,8,4199
5a008f40c57611feda53dbd9935e7189,518,7,4016
5a008f40c57611feda53dbd9935e7189,520,6,3493
5a008f40c57611feda53dbd9935e7189,521,8,4551
5a008f40c57611feda53dbd9935e7189,523,18,9748
5a008f40c57611feda53dbd9935e7189,524,6,3666
5a008f40c57611feda53dbd9935e7189,529,5,3132
5a008f40c57611feda53dbd9935e7189,531,14,8286
5a008f40c57611feda53dbd9935e7189,534,15,8495
5a008f40c57611feda53dbd9935e7189,535,12,6801
5a008f40c57611feda53dbd9935e7189,538,20,10760
5a008f40c57611feda53dbd9935e7189,539,22,12296
5a008f40c57611feda53dbd9935e7189,540,21,11840
5a008f40c57611feda53dbd9935e7189,541,8,4351
5a008f40c57611feda53dbd9935e7189,545,12,6605
5a008f40c57611feda53dbd9935e7189,549,22,12153
5a008f40c57611feda53dbd9935e7189,555,7,3903
5a008f40c57611feda53dbd9935e7189,557,6,3655
5a008f40c57611feda53dbd9935e7189,559,7,4041
5a008f40c57611feda53dbd9935e7189,565,8,5053
5a008f40c57611feda53dbd9935e7189,569,12,6833
5a008f40c57611feda53dbd9935e7189,570,9,5473
5a008f40c57611feda53dbd9935e7189,571,10,5947
5a008f40c57611feda53dbd9935e7189,572,7,4093
5a008f40c57611feda53dbd9935e7189,575,8,4732
5a008f40c57611feda53dbd9935e7189,576,21,12247
5a008f40c57611feda53dbd9935e7189,588,9,5474
5a008f40c57611feda53dbd9935e7189,590,11,6975
5a008f40c57611feda53dbd9935e7189,592,11,7039
5a008f40c57611feda53dbd9935e7189,595,7,4174
5a008f40c57611feda53dbd9935e7189,598,18,11384
5a008f40c57611feda53dbd9935e7189,599,7,4501
5a008f40c57611feda53dbd9935e7189,603,7,4342
5a008f40c57611feda53dbd9935e7189,606,12,7424
5a008f40c57611feda53dbd9935e7189,616,8,4942
5a008f40c57611feda53dbd9935e7189,617,12,7408
5a008f40c57611feda53dbd9935e7189,620,13,8196
5a008f40c57611feda53dbd9935e7189,622,8,5166
5a008f40c57611feda53dbd9935e7189,630,9,5690
5a008f40c57611feda53dbd9935e7189,632,9,6314
5a008f40c57611feda53dbd9935e7189,636,10,6412
5a008f40c57611feda53dbd9935e7189,640,14,9932
5a008f40c57611feda53dbd9935e7189,644,10,6559
5a008f40c57611feda53dbd9935e7189,659,27,18318
5a008f40c57611feda53dbd9935e7189,666,20,13320
5a008f40c57611feda53dbd9935e7189,667,12,8542
5a008f40c57611feda53dbd9935e7189,671,10,7333
5a008f40c57611feda53dbd9935e7189,676,9,6537
5a008f40c57611feda53dbd9935e7189,682,19,14129
5a008f40c57611feda53dbd9935e7189,684,10,7398
5a008f40c57611feda53dbd9935e7189,685,13,9410
5a008f40c57611feda53dbd9935e7189,689,11,7920
5a008f40c57611feda53dbd9935e7189,694,9,6443
5a008f40c57611feda53dbd9935e7189,699,11,7726
5a008f40c57611feda53dbd9935e7189,700,11,7743
5a008f40c57611feda53dbd9935e7189,707,8,5891
5a008f40c57611feda53dbd9935e7189,726,26,19408
5a008f40c57611feda53dbd9935e7189,729,10,7600
5a008f40c57611feda53dbd9935e7189,731,11,8234
5a008f40c57611feda53dbd9935e7189,733,19,14697
5a008f40c57611feda53dbd9935e7189,734,14,10946
5a008f40c57611feda53dbd9935e7189,735,11,8643
5a008f40c57611feda53dbd9935e7189,737,32,23674
5a008f40c57611feda53dbd9935e7189,774,9,7059
5a008f40c57611feda53dbd9935e7189,788,12,9646
5a008f40c57611feda53dbd9935e7189,791,16,12656
5a008f40c57611feda53dbd9935e7189,798,33,26595
5a008f40c57611feda53dbd9935e7189,801,11,8861
5a008f40c57611feda53dbd9935e7189,828,11,9805
5a008f40c57611feda53dbd9935e7189,848,19,16756
5a008f40c57611feda53dbd9935e7189,850,19,16836
5a008f40c57611feda53dbd9935e7189,854,11,9753
5a008f40c57611feda53dbd9935e7189,857,20,17140
5a008f40c57611feda53dbd9935e7189,866,10,9388
5a008f40c57611feda53dbd9935e7189,869,16,14061
5a008f40c57611feda53dbd9935e7189,885,14,12555
5a008f40c57611feda53dbd9935e7189,893,18,16859
5a008f40c57611feda53dbd9935e7189,895,16,14580
5a008f40c57611feda53dbd9935e7189,898,12,11146
5a008f40c57611feda53dbd9935e7189,911,16,15445
5a008f40c57611feda53dbd9935e7189,915,13,11968
5a008f40c57611feda53dbd9935e7189,947,18,17992
5a008f40c57611feda53dbd9935e7189,948,12,12000
5a008f40c57611feda53dbd9935e7189,955,17,16615
5a008f40c57611feda53dbd9935e7189,957,20,19140
5a008f40c57611feda53dbd9935e7189,989,20,19780
5a008f40c57611feda53dbd9935e7189,1011,20,20500
5a008f40c57611feda53dbd9935e7189,1016,20,21025
5a008f40c57611feda53dbd9935e7189,1019,20,20825
5a008f40c57611feda53dbd9935e7189,1028,39,41122
5a008f40c57611feda53dbd9935e7189,1072,20,21784
5a008f40c57611feda53dbd9935e7189,1079,21,22722
5a008f40c57611feda53dbd9935e7189,1080,19,21280
5a008f40c57611feda53dbd9935e7189,1093,19,21756
5a008f40c57611feda53dbd9935e7189,1103,48,52980
5a008f40c57611feda53dbd9935e7189,1157,19,22352
5a008f40c57611feda53dbd9935e7189,1160,21,24508
5a008f40c57611feda53dbd9935e7189,1167,23,27687
5a008f40c57611feda53dbd9935e7189,1173,18,21705
5a008f40c57611feda53dbd9935e7189,1177,21,25101
5a008f40c57611feda53dbd9935e7189,1199,24,28797
5a008f40c57611feda53dbd9935e7189,1211,21,25493
5a008f40c57611feda53dbd9935e7189,1238,20,25586
5a008f40c57611feda53dbd9935e7189,1285,22,28628
5a008f40c57611feda53dbd9935e7189,1396,25,35476
5a008f40c57611feda53dbd9935e7189,1446,24,36115
5a008f40c57611feda53dbd9935e7189,1475,25,37511
5a008f40c57611feda53dbd9935e7189,1514,24,36469
5a008f40c57611feda53dbd9935e7189,1544,28,44637
5a008f40c57611feda53dbd9935e7189,1587,25,40001
5a008f40c57611feda53dbd9935e7189,1671,27,46595
6278f48a43fb0a23036b3a11c92e726c,0,31,24
6278f48a43fb0a23036b3a11c92e726c,1,101,150
6278f48a43fb0a23036b3a11c92e726c,2,30,86
6278f48a43fb0a23036b3a11c92e726c,3,9,46
6278f48a43fb0a23036b3a11c92e726c,4,13,80
6278f48a43fb0a23036b3a11c92e726c,5,5,58
6278f48a43fb0a23036b3a11c92e726c,6,4,143
6278f48a43fb0a23036b3a11c92e726c,7,4,288
6278f48a43fb0a23036b3a11c92e726c,8,4,523
6278f48a43fb0a23036b3a11c92e726c,9,9,996
6278f48a43fb0a23036b3a11c92e726c,10,5,1281
6278f48a43fb0a23036b3a11c92e726c,11,5,1805
6278f48a43fb0a23036b3a11c92e726c,12,7,2494
6278f48a43fb0a23036b3a11c92e726c,13,7,3277
6278f48a43fb0a23036b3a11c92e726c,14,13,4499
6278f48a43fb0a23036b3a11c92e726c,15,19,5565
6278f48a43fb0a23036b3a11c92e726c,16,17,7371
6278f48a43fb0a23036b3a11c92e726c,17,38,9258
6278f48a43fb0a23036b3a11c92e726c,18,46,11638
6278f48a43fb0a23036b3a11c92e726c,19,62,14886
6278f48a43fb0a23036b3a11c92e726c,20,122,18287
6278f48a43fb0a23036b3a11c92e726c,21,158,20780
6278f48a43fb0a23036b3a11c92e726c,22,261,26739
6278f48a43fb0a23036b3a11c92e726c,23,336,28386
6278f48a43fb0a23036b3a11c92e726c,24,500,35669
6278f48a43fb0a23036b3a11c92e726c,25,729,41050
6278f48a43fb0a23036b3a11c92e726c,26,823,44478
6278f48a43fb0a23036b3a11c92e726c,27,966,49202
6278f48a43fb0a23036b3a11c92e726c,28,1132,54935
6278f48a43fb0a23036b3a11c92e726c,29,1346,62386
6278f48a43fb0a23036b3a11c92e726c,30,1704,71118
6278f48a43fb0a23036b3a11c92e726c,31,1859,79062
6278f48a43fb0a23036b3a11c92e726c,32,1998,87706
6278f48a43fb0a23036b3a11c92e726c,33,2147,97016
6278f48a43fb0a23036b3a11c92e726c,34,2268,107068
6278f48a43fb0a23036b3a11c92e726c,35,2428,118974
6278f48a43fb0a23036b3a11c92e726c,36,2590,133169
6278f48a43fb0a23036b3a11c92e726c,37,2783,148122
6278f48a43fb0a23036b3a11c92e726c,38,2763,153705
6278f48a43fb0a23036b3a11c92e726c,39,3114,179614
6278f48a43fb0a23036b3a11c92e726c,40,3227,185943
6278f48a43fb0a23036b3a11c92e726c,41,3499,209023
6278f48a43fb0a23036b3a11c92e726c,42,3605,225571
6278f48a43fb0a23036b3a11c92e726c,43,3609,233907
6278f48a43fb0a23036b3a11c92e726c,44,3725,247531
6278f48a43fb0a23036b3a11c92e726c,45,3945,266070
6278f48a43fb0a23036b3a11c92e726c,46,4098,285861
6278f48a43fb0a23036b3a11c92e726c,47,4472,313520
6278f48a43fb0a23036b3a11c92e726c,48,4591,331468
6278f48a43fb0a23036b3a11c92e726c,49,4681,335163
6278f48a43fb0a23036b3a11c92e726c,50,5190,353546
6278f48a43fb0a23036b3a11c92e726c,51,5134,363629
6278f48a43fb0a23036b3a11c92e726c,52,5422,391262
6278f48a43fb0a23036b3a11c92e726c,53,5607,412673
6278f48a43fb0a23036b3a11c92e726c,54,5607,418275
6278f48a43fb0a23036b3a11c92e726c,55,5835,432589
6278f48a43fb0a23036b3a11c92e726c,56,5992,451611
6278f48a43fb0a23036b3a11c92e726c,57,6018,461727
6278f48a43fb0a23036b3a11c92e726c,58,5966,466591
6278f48a43fb0a23036b3a11c92e726c,59,6322,481065
6278f48a43fb0a23036b3a11c92e726c,60,6838,499517
6278f48a43fb0a23036b3a11c92e726c,61,6606,494133
6278f48a43fb0a23036b3a11c92e726c,62,6570,502519
6278f48a43fb0a23036b3a11c92e726c,63,6650,507121
6278f48a43fb0a23036b3a11c92e726c,64,6608,516387
6278f48a43fb0a23036b3a11c92e726c,65,6671,525826
6278f48a43fb0a23036b3a11c92e726c,66,6451,513968
6278f48a43fb0a23036b3a11c92e726c,67,6304,511346
6278f48a43fb0a23036b3a11c92e726c,68,6217,517920
6278f48a43fb0a23036b3a11c92e726c,69,6066,514282
6278f48a43fb0a23036b3a11c92e726c,70,5853,502329
6278f48a43fb0a23036b3a11c92e726c,71,6008,525872
6278f48a43fb0a23036b3a11c92e726c,72,5413,484763
6278f48a43fb0a23036b3a11c92e726c,73,5644,514511
6278f48a43fb0a23036b3a11c92e726c,74,5456,505574
6278f48a43fb0a23036b3a11c92e726c,75,5244,479690
6278f48a43fb0a23036b3a11c92e726c,76,5154,484154
6278f48a43fb0a23036b3a11c92e726c,77,5064,486653
6278f48a43fb0a23036b3a11c92e726c,78,4749,465070
6278f48a43fb0a23036b3a11c92e726c,79,4582,455536
6278f48a43fb0a23036b3a11c92e726c,80,4649,468355
6278f48a43fb0a23036b3a11c92e726c,81,4382,447665
6278f48a43fb0a23036b3a11c92e726c,82,4171,425708
6278f48a43fb0a23036b3a11c92e726c,83,4162,432580
6278f48a43fb0a23036b3a11c92e726c,84,3950,414084
6278f48a43fb0a23036b3a11c92e726c,85,3700,396839
6278f48a43fb0a23036b3a11c92e726c,86,3713,401068
6278f48a43fb0a23036b3a11c92e726c,87,3541,388472
6278f48a43fb0a23036b3a11c92e726c,88,3288,362303
6278f48a43fb0a23036b3a11c92e726c,89,3237,354823
6278f48a43fb0a23036b3a11c92e726c,90,3165,332754
6278f48a43fb0a23036b3a11c92e726c,91,3177,341145
6278f48a43fb0a23036b3a11c92e726c,92,2909,317779
6278f48a43fb0a23036b3a11c92e726c,93,2859,317858
6278f48a43fb0a23036b3a11c92e726c,94,2813,308456
6278f48a43fb0a23036b3a11c92e726c,95,2721,303604
6278f48a43fb0a23036b3a11c92e726c,96,2555,285442
6278f48a43fb0a23036b3a11c92e726c,97,2520,285903
6278f48a43fb0a23036b3a11c92e726c,98,2336,267523
6278f48a43fb0a23036b3a11c92e726c,99,2380,270604
6278f48a43fb0a23036b3a11c92e726c,100,2391,271585
6278f48a43fb0a23036b3a11c92e726c,101,2073,238622
6278f48a43fb0a23036b3a11c92e726c,102,2236,260110
6278f48a43fb0a23036b3a11c92e726c,103,2093,250016
6278f48a43fb0a23036b3a11c92e726c,104,1893,225275
6278f48a43fb0a23036b3a11c92e726c,105,1792,217162
6278f48a43fb0a23036b3a11c92e726c,106,1891,231252
6278f48a43fb0a23036b3a11c92e726c,107,1825,227194
6278f48a43fb0a23036b3a11c92e726c,108,1749,220611
6278f48a43fb0a23036b3a11c92e726c,109,1696,216159
6278f48a43fb0a23036b3a11c92e726c,110,1614,205535
6278f48a43fb0a23036b3a11c92e726c,111,1529,196390
6278f48a43fb0a23036b3a11c92e726c,112,1550,201408
6278f48a43fb0a23036b3a11c92e726c,113,1498,197103
6278f48a43fb0a23036b3a11c92e726c,114,1575,209401
6278f48a43fb0a23036b3a11c92e726c,115,1442,194921
6278f48a43fb0a23036b3a11c92e726c,116,1478,201601
6278f48a43fb0a23036b3a11c92e726c,117,1353,186031
6278f48a43fb0a23036b3a11c92e726c,118,1320,181109
6278f48a43fb0a23036b3a11c92e726c,119,1272,174663
6278f48a43fb0a23036b3a11c92e726c,120,1189,160658
6278f48a43fb0a23036b3a11c92e726c,121,1389,188764
6278f48a43fb0a23036b3a11c92e726c,122,1347,184865
6278f48a43fb0a23036b3a11c92e726c,123,1200,166513
6278f48a43fb0a23036b3a11c92e726c,124,1284,180331
6278f48a43fb0a23036b3a11c92e726c,125,1185,164459
6278f48a43fb0a23036b3a11c92e726c,126,1116,155859
6278f48a43fb0a23036b3a11c92e726c,127,1034,146696
6278f48a43fb0a23036b3a11c92e726c,128,1102,157040
6278f48a43fb0a23036b3a11c92e726c,129,1083,155504
6278f48a43fb0a23036b3a11c92e726c,130,1064,153598
6278f48a43fb0a23036b3a11c92e726c,131,1011,147762
6278f48a43fb0a23036b3a11c92e726c,132,1033,151830
6278f48a43fb0a23036b3a11c92e726c,133,902,134298
6278f48a43fb0a23036b3a11c92e726c,134,994,149678
6278f48a43fb0a23036b3a11c92e726c,135,934,143157
6278f48a43fb0a23036b3a11c92e726c,136,843,129845
6278f48a43fb0a23036b3a11c92e726c,137,783,120276
6278f48a43fb0a23036b3a11c92e726c,138,866,134107
6278f48a43fb0a23036b3a11c92e726c,139,784,122636
6278f48a43fb0a23036b3a11c92e726c,140,862,135719
6278f48a43fb0a23036b3a11c92e726c,141,823,129719
6278f48a43fb0a23036b3a11c92e726c,142,846,135746
6278f48a43fb0a23036b3a11c92e726c,143,772,125025
6278f48a43fb0a23036b3a11c92e726c,144,702,114604
6278f48a43fb0a23036b3a11c92e726c,145,752,123881
6278f48a43fb0a23036b3a11c92e726c,146,677,113542
6278f48a43fb0a23036b3a11c92e726c,147,657,109973
6278f48a43fb0a23036b3a11c92e726c,148,608,101571
6278f48a43fb0a23036b3a11c92e726c,149,571,94375
6278f48a43fb0a23036b3a11c92e726c,150,689,112165
6278f48a43fb0a23036b3a11c92e726c,151,601,98087
6278f48a43fb0a23036b3a11c92e726c,152,565,93572
6278f48a43fb0a23036b3a11c92e726c,153,548,92327
6278f48a43fb0a23036b3a11c92e726c,154,530,88951
6278f48a43fb0a23036b3a11c92e726c,155,553,94487
6278f48a43fb0a23036b3a11c92e726c,156,508,87875
6278f48a43fb0a23036b3a11c92e726c,157,560,96350
6278f48a43fb0a23036b3a11c92e726c,158,383,66115
6278f48a43fb0a23036b3a11c92e726c,159,502,87833
6278f48a43fb0a23036b3a11c92e726c,160,516,90833
6278f48a43fb0a23036b3a11c92e726c,161,342,61189
6278f48a43fb0a23036b3a11c92e726c,162,422,74746
6278f48a43fb0a23036b3a11c92e726c,163,453,80982
6278f48a43fb0a23036b3a11c92e726c,164,337,60730
6278f48a43fb0a23036b3a11c92e726c,165,383,69353
6278f48a43fb0a23036b3a11c92e726c,166,329,60256
6278f48a43fb0a23036b3a11c92e726c,167,364,66904
6278f48a43fb0a23036b3a11c92e726c,168,410,75846
6278f48a43fb0a23036b3a11c92e726c,169,331,61534
6278f48a43fb0a23036b3a11c92e726c,170,333,63583
6278f48a43fb0a23036b3a11c92e726c,171,372,70586
6278f48a43fb0a23036b3a11c92e726c,172,238,45610
6278f48a43fb0a23036b3a11c92e726c,173,354,68774
6278f48a43fb0a23036b3a11c92e726c,174,282,54938
6278f48a43fb0a23036b3a11c92e726c,175,281,53445
6278f48a43fb0a23036b3a11c92e726c,176,306,58998
6278f48a43fb0a23036b3a11c92e726c,177,324,62195
6278f48a43fb0a23036b3a11c92e726c,178,252,48952
6278f48a43fb0a23036b3a11c92e726c,179,262,50402
6278f48a43fb0a23036b3a11c92e726c,180,306,58819
6278f48a43fb0a23036b3a11c92e726c,181,315,60385
6278f48a43fb0a23036b3a11c92e726c,182,246,48803
6278f48a43fb0a23036b3a11c92e726c,183,184,36388
6278f48a43fb0a23036b3a11c92e726c,184,205,41023
6278f48a43fb0a23036b3a11c92e726c,185,248,49565
6278f48a43fb0a23036b3a11c92e726c,186,190,38177
6278f48a43fb0a23036b3a11c92e726c,187,262,53142
6278f48a43fb0a23036b3a11c92e726c,188,255,52092
6278f48a43fb0a23036b3a11c92e726c,189,244,49668
6278f48a43fb0a23036b3a11c92e726c,190,178,37204
6278f48a43fb0a23036b3a11c92e726c,191,162,33513
6278f48a43fb0a23036b3a11c92e726c,192,251,52763
6278f48a43fb0a23036b3a11c92e726c,193,236,50100
6278f48a43fb0a23036b3a11c92e726c,194,133,28308
6278f48a43fb0a23036b3a11c92e726c,195,197,41808
6278f48a43fb0a23036b3a11c92e726c,196,161,34898
6278f48a43fb0a23036b3a11c92e726c,197,121,26324
6278f48a43fb0a23036b3a11c92e726c,198,134,29015
6278f48a43fb0a23036b3a11c92e726c,199,135,28808
6278f48a43fb0a23036b3a11c92e726c,200,160,34410
6278f48a43fb0a23036b3a11c92e726c,201,185,39368
6278f48a43fb0a23036b3a11c92e726c,202,138,29930
6278f48a43fb0a23036b3a11c92e726c,203,123,26978
6278f48a43fb0a23036b3a11c92e726c,204,131,28402
6278f48a43fb0a23036b3a11c92e726c,205,101,22839
6278f48a43fb0a23036b3a11c92e726c,206,109,24563
6278f48a43fb0a23036b3a11c92e726c,207,128,28741
6278f48a43fb0a23036b3a11c92e726c,208,134,30060
6278f48a43fb0a23036b3a11c92e726c,209,140,31183
6278f48a43fb0a23036b3a11c92e726c,210,96,21197
6278f48a43fb0a23036b3a11c92e726c,211,127,28398
6278f48a43fb0a23036b3a11c92e726c,212,129,29391
6278f48a43fb0a23036b3a11c92e726c,213,168,38263
6278f48a43fb0a23036b3a11c92e726c,214,70,15922
